keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
zcfkx,dreal,yjguw,_mnpv,stioh,qb___,hoitslaerd,1116.384859,18.11%,→001.06%,38.92%,→000.42%,58667104948.86,→000.24%,→001.78%,1.70,→000.95%,1.69,1.70,07.70% │ 09.89% │ 11.96% │ 11.62% │ 08.77%,08.48% │ 12.05% │ 12.62% │ 09.44% │ 07.47%,05.66% │ 10.09% │ 16.21% │ 11.80% │ 06.15%,06.55% │ 13.02% │ 15.08% │ 09.71% │ 05.76%,←003.03% │ ←004.80% │ →005.21% │ →003.56% │ ←003.41%,23.38%,62.96%,13.65%,→051.80% │ →004.65% │ ←466.25%,49.94%,50.06%,49.89%,50.11%,29298811254.62,29368293694.24,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
gwn__,mores,jbqp_,_dcux,ltiah,yvfzk,moresltiah,1116.343589,17.47%,←001.64%,39.97%,←001.76%,58202928698.97,→000.34%,←000.31%,1.67,→000.95%,1.66,1.67,07.09% │ 10.86% │ 10.71% │ 12.72% │ 08.53%,08.80% │ 12.16% │ 10.95% │ 11.08% │ 07.11%,04.88% │ 10.87% │ 14.12% │ 14.12% │ 06.45%,05.97% │ 13.70% │ 13.10% │ 11.18% │ 05.62%,→000.26% │ →001.92% │ →002.14% │ ←004.59% │ →003.00%,25.02%,61.69%,13.29%,←012.15% │ ←004.31% │ →035.86%,49.91%,50.09%,50.44%,49.56%,29051954135.22,29150974563.75,8712045264,8560965189,6903462977,1521320934,1496770552,3457595719,3446840959
gwn__,mores,qbjp_,_dcuz,ltiah,yvfxk,moresltiah,1116.281626,17.50%,←001.38%,39.97%,←001.76%,58137160167.66,→000.45%,←000.31%,1.67,→000.95%,1.66,1.67,06.91% │ 10.85% │ 10.87% │ 12.71% │ 08.54%,08.81% │ 12.16% │ 10.95% │ 11.16% │ 07.04%,04.75% │ 10.87% │ 14.25% │ 14.12% │ 06.45%,05.97% │ 13.70% │ 13.10% │ 11.24% │ 05.55%,→001.85% │ →002.72% │ →000.80% │ ←004.60% │ →003.01%,24.97%,61.71%,13.32%,←012.84% │ ←004.23% │ →036.90%,49.89%,50.11%,50.44%,49.56%,29002314480.19,29134845687.47,8712045264,8560965189,6903462977,1521320934,1500675422,3457595719,3446840959
qmugf,lread,wkvyz,xco__,stinh,__jpb,lreadstinh,1116.221204,18.48%,←001.31%,37.55%,→000.30%,58689005775.98,←001.31%,→000.97%,1.74,→000.49%,1.73,1.74,07.72% │ 09.70% │ 12.60% │ 11.66% │ 08.64%,08.57% │ 11.37% │ 12.56% │ 08.95% │ 08.22%,06.06% │ 09.88% │ 15.83% │ 12.02% │ 06.14%,06.64% │ 12.12% │ 15.38% │ 09.64% │ 06.30%,→006.16% │ ←008.34% │ ←000.35% │ ←002.62% │ ←000.77%,24.65%,62.57%,12.78%,→005.75% │ →001.14% │ ←031.45%,50.32%,49.68%,49.93%,50.07%,29534785974.58,29154219801.40,8623600337,8649410116,6486375546,1606215576,1585401634,3642956764,3678567345
zcfkx,dreal,yjguw,_pnmv,stioh,qb___,hoitslaerd,1115.750908,18.11%,→001.06%,38.92%,→000.42%,58676344056.98,→000.27%,→001.78%,1.70,→000.95%,1.69,1.70,07.69% │ 09.89% │ 11.96% │ 11.62% │ 08.77%,08.48% │ 11.50% │ 12.61% │ 10.02% │ 07.46%,05.66% │ 10.09% │ 16.21% │ 11.80% │ 06.15%,06.55% │ 12.56% │ 15.08% │ 10.16% │ 05.76%,←003.14% │ →001.34% │ →005.14% │ ←001.07% │ ←003.43%,23.41%,62.95%,13.63%,→051.89% │ →004.65% │ ←470.96%,49.93%,50.07%,49.89%,50.11%,29298811254.62,29377532802.36,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
gjpuq,dtehr,_mvc_,_fokw,sainl,_bxyz,lniasrhetd,1115.646897,17.05%,←001.91%,37.82%,←000.44%,60007697054.97,←002.30%,→000.74%,1.73,→000.86%,1.72,1.74,07.72% │ 10.03% │ 12.23% │ 11.52% │ 09.07%,08.41% │ 10.91% │ 12.44% │ 09.76% │ 07.91%,05.87% │ 11.63% │ 15.19% │ 10.79% │ 06.63%,06.45% │ 12.08% │ 15.34% │ 09.94% │ 06.09%,→002.39% │ ←002.78% │ →001.65% │ ←005.54% │ ←007.81%,23.26%,63.79%,12.95%,→031.61% │ ←006.25% │ ←076.14%,50.57%,49.43%,50.11%,49.89%,30345440792.41,29662256262.56,8655676732,8617333721,6533454596,1486849802,1459008044,3623627991,3650817068
qmufg,lread,wkvyz,xco__,stinh,__jpb,lreadstinh,1115.632055,18.48%,←001.31%,37.55%,→000.30%,58725911967.34,←001.43%,→000.97%,1.74,→000.49%,1.73,1.74,07.71% │ 09.69% │ 12.64% │ 11.74% │ 08.57%,08.57% │ 11.36% │ 12.55% │ 08.95% │ 08.22%,06.06% │ 09.88% │ 15.83% │ 12.16% │ 06.00%,06.64% │ 12.12% │ 15.38% │ 09.64% │ 06.30%,→006.13% │ ←008.26% │ ←000.72% │ ←003.39% │ →000.00%,24.66%,62.57%,12.78%,→005.61% │ →001.01% │ ←031.56%,50.36%,49.64%,49.93%,50.07%,29571692165.94,29154219801.40,8623600337,8649410116,6486375546,1606215576,1585401634,3642956764,3678567345
gusjk,lraed,___vw,xyfp_,hotin,bmczq,lraedhotin,1115.214145,17.08%,←000.61%,37.89%,→000.48%,59550057900.13,→000.02%,→001.02%,1.73,→000.39%,1.72,1.73,08.55% │ 09.05% │ 11.07% │ 12.52% │ 08.81%,09.32% │ 11.97% │ 10.52% │ 09.40% │ 08.80%,06.32% │ 09.31% │ 14.72% │ 13.28% │ 06.26%,06.49% │ 11.87% │ 14.31% │ 09.86% │ 07.59%,→002.86% │ →003.64% │ ←005.21% │ ←004.58% │ →005.50%,22.15%,64.12%,13.74%,←106.25% │ →004.49% │ →062.34%,49.99%,50.01%,49.88%,50.12%,29771851442.72,29778206457.41,8615791270,8657219183,6545270080,1479195877,1470233123,3612716160,3649913415
julfp,rseam,___wk,_ydbq,hotin,vgcxz,rseamhotin,1115.191422,17.04%,←001.29%,37.79%,→000.54%,58779978533.58,→000.88%,→000.84%,1.73,→000.22%,1.73,1.73,08.54% │ 09.09% │ 12.31% │ 11.65% │ 08.19%,08.54% │ 11.14% │ 12.44% │ 08.93% │ 09.16%,06.76% │ 09.23% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.32% │ 15.95% │ 09.40% │ 07.72%,→006.79% │ ←001.73% │ →001.06% │ ←004.53% │ →004.08%,22.56%,65.23%,12.21%,←074.36% │ →001.67% │ →065.95%,49.78%,50.22%,49.87%,50.13%,29259911812.39,29520066721.19,8613257667,8659752786,6526932925,1480940734,1462110615,3625217916,3655748814
zcfkx,lread,wjguy,_mnpv,sotih,qb___,hitosdaerl,1115.097359,18.11%,→001.06%,38.92%,→000.42%,58194979295.68,→000.69%,→001.78%,1.70,→000.95%,1.69,1.70,07.92% │ 09.97% │ 12.04% │ 11.43% │ 08.47%,08.59% │ 11.42% │ 12.74% │ 09.67% │ 07.76%,06.09% │ 10.09% │ 16.21% │ 11.80% │ 05.72%,06.55% │ 11.78% │ 16.28% │ 09.73% │ 05.76%,←001.97% │ ←003.15% │ →005.47% │ ←000.12% │ →001.40%,23.20%,63.01%,13.79%,→050.70% │ →006.34% │ ←456.94%,49.83%,50.17%,49.89%,50.11%,28996879680.74,29198099614.94,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
xulfp,rseam,___wk,_ydbq,hotin,vgcjz,rseamhotin,1115.088672,17.14%,←001.88%,37.73%,→000.69%,58756179870.47,→001.16%,→000.60%,1.73,←000.07%,1.73,1.73,08.56% │ 09.03% │ 12.28% │ 11.62% │ 08.22%,08.54% │ 11.20% │ 12.41% │ 08.98% │ 09.17%,06.72% │ 09.23% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.32% │ 15.95% │ 09.44% │ 07.72%,→006.67% │ ←000.64% │ →001.07% │ ←003.77% │ →003.72%,22.55%,65.18%,12.26%,←074.22% │ →001.90% │ →066.14%,49.71%,50.29%,49.83%,50.17%,29207113581.22,29549066289.25,8606616092,8666394361,6517525372,1493756300,1466242575,3634306361,3656067922
qgcuw,daerl,yzvf_,__opb,stinh,xmjk_,daerlstinh,1115.052624,17.75%,←001.26%,38.74%,→000.39%,57702355012.46,→001.35%,→000.05%,1.70,←000.24%,1.70,1.70,07.80% │ 10.23% │ 12.26% │ 10.80% │ 08.56%,08.79% │ 10.30% │ 12.78% │ 10.06% │ 08.41%,05.63% │ 10.45% │ 16.37% │ 11.49% │ 05.96%,06.64% │ 11.40% │ 15.38% │ 10.38% │ 06.30%,→007.16% │ ←001.71% │ →004.05% │ ←004.83% │ →002.63%,25.97%,62.24%,11.79%,→012.74% │ →003.51% │ ←045.83%,49.66%,50.34%,49.90%,50.10%,28654837471.61,29047517540.85,8619752977,8653257476,6691673356,1542506485,1523268289,3557290336,3558935963
julfp,rseam,___wk,_ydbz,hotin,vgcxq,rseamhotin,1114.693732,17.03%,←001.40%,37.79%,→000.54%,58793870761.20,→000.93%,→000.84%,1.73,→000.22%,1.73,1.73,08.54% │ 09.09% │ 12.31% │ 11.65% │ 08.19%,08.53% │ 11.14% │ 12.44% │ 08.94% │ 09.18%,06.76% │ 09.23% │ 16.24% │ 12.15% │ 05.50%,05.76% │ 11.32% │ 15.95% │ 09.40% │ 07.72%,→006.97% │ ←001.67% │ →001.06% │ ←004.52% │ →004.08%,22.63%,65.23%,12.15%,←072.79% │ →001.69% │ →065.73%,49.77%,50.23%,49.87%,50.13%,29259911812.39,29533958948.81,8613257667,8659752786,6526932925,1480940734,1460561523,3625217916,3655748814
_kwcf,laerd,yvgmz,_unpq,stioh,__xjb,laerdstioh,1114.657517,19.34%,←000.10%,37.34%,←001.51%,58740252234.38,←000.56%,→000.75%,1.74,→001.66%,1.73,1.76,08.16% │ 09.92% │ 12.00% │ 11.48% │ 08.58%,08.53% │ 11.29% │ 12.25% │ 09.64% │ 08.16%,05.97% │ 10.09% │ 15.71% │ 12.46% │ 06.14%,06.45% │ 11.57% │ 15.27% │ 09.94% │ 06.40%,←000.07% │ ←002.90% │ →001.98% │ ←001.69% │ ←000.53%,24.67%,62.36%,12.97%,→034.09% │ →005.16% │ ←234.32%,50.14%,49.86%,50.37%,49.63%,29451695289.12,29288556945.26,8701249826,8571760627,6448976920,1671309388,1669619163,3665541497,3693381238
zcfkx,dreal,yjguw,_mnpv,sotih,qb___,hitoslaerd,1114.628756,18.11%,→001.06%,38.92%,→000.42%,58496910869.56,←000.34%,→001.78%,1.70,→000.95%,1.69,1.70,07.72% │ 09.92% │ 12.00% │ 11.66% │ 08.80%,08.54% │ 11.36% │ 12.67% │ 09.62% │ 07.72%,05.66% │ 10.09% │ 16.21% │ 11.80% │ 06.15%,06.55% │ 11.78% │ 16.28% │ 09.73% │ 05.76%,→000.06% │ ←003.09% │ →005.30% │ ←002.63% │ ←002.96%,23.09%,63.19%,13.72%,→050.65% │ →004.77% │ ←457.09%,50.09%,49.91%,49.89%,50.11%,29298811254.62,29198099614.94,8618308980,8654701473,6722151539,1555964018,1572685005,3510984806,3574763310
vzlxu,hotec,_fm__,_prby,sanid,jgwkq,hotecsanid,1114.557107,18.12%,→001.38%,39.36%,→001.72%,58341570778.79,→000.50%,←002.38%,1.68,←002.83%,1.71,1.66,07.78% │ 10.14% │ 11.50% │ 11.40% │ 09.05%,09.14% │ 11.77% │ 11.61% │ 09.82% │ 07.78%,05.76% │ 09.88% │ 15.67% │ 12.16% │ 06.11%,06.68% │ 12.47% │ 15.71% │ 09.95% │ 05.63%,←000.06% │ ←003.26% │ →000.92% │ →003.16% │ →001.05%,25.34%,62.57%,12.09%,→017.43% │ ←005.52% │ ←008.42%,49.87%,50.13%,49.57%,50.43%,29097545744.10,29244025034.69,8561554029,8711456424,6799303549,1554182456,1576003584,3545453524,3463142582
__ucg,laerd,wkfpz,vmn__,hitos,xbjyq,laerdhitos,1114.472283,18.41%,←001.52%,38.87%,→000.34%,57526268041.34,←000.05%,←001.12%,1.70,←001.02%,1.71,1.69,07.97% │ 08.88% │ 12.86% │ 11.58% │ 08.73%,08.77% │ 11.79% │ 12.61% │ 09.05% │ 07.76%,05.96% │ 09.02% │ 16.93% │ 12.00% │ 06.00%,05.95% │ 11.81% │ 16.51% │ 09.26% │ 06.55%,←002.61% │ →001.92% │ ←001.95% │ →001.73% │ →000.52%,23.14%,62.94%,13.92%,→019.73% │ →004.36% │ ←079.47%,50.01%,49.99%,49.92%,50.08%,28770002695.17,28756265346.17,8621881738,8651128715,6714354007,1602142922,1578192794,3566599191,3526946457
__ucp,laerd,wkfgz,vmn__,hitos,qbjyx,laerdhitos,1114.236765,18.36%,←000.96%,38.87%,→000.34%,57679759774.03,←000.64%,←001.12%,1.70,←001.02%,1.71,1.69,08.02% │ 08.93% │ 12.85% │ 11.57% │ 08.79%,08.61% │ 11.75% │ 12.58% │ 09.03% │ 07.87%,05.96% │ 09.02% │ 16.93% │ 11.91% │ 06.10%,05.86% │ 11.81% │ 16.51% │ 09.26% │ 06.64%,←001.89% │ →001.14% │ ←002.14% │ →001.53% │ ←002.14%,23.17%,63.04%,13.80%,→019.04% │ →003.51% │ ←078.34%,50.16%,49.84%,49.92%,50.08%,28931900536.51,28747859237.52,8621881738,8651128715,6714354007,1593268682,1578192794,3566599191,3526946457
gzpuq,dtehr,_mvc_,_fokw,sainl,_bjyx,lniasrhetd,1114.194848,17.16%,←001.15%,37.84%,←000.04%,60053475717.72,←001.72%,→001.04%,1.73,→000.79%,1.72,1.73,07.72% │ 09.92% │ 12.23% │ 11.50% │ 09.06%,08.40% │ 10.91% │ 12.52% │ 09.75% │ 07.98%,05.87% │ 11.53% │ 15.19% │ 10.79% │ 06.63%,06.45% │ 12.08% │ 15.38% │ 09.94% │ 06.15%,→003.37% │ ←001.75% │ →002.33% │ ←005.38% │ ←007.80%,23.19%,63.75%,13.06%,→032.75% │ ←006.29% │ ←071.78%,50.43%,49.57%,50.01%,49.99%,30282404422.39,29771071295.33,8638151864,8634858589,6536087673,1490507452,1473596460,3616885388,3654926594
vxlju,hotec,_fm__,_prby,sanid,qgwkz,hotecsanid,1114.183133,18.18%,→001.22%,39.24%,→001.32%,58328032419.05,←000.09%,←002.69%,1.69,←002.77%,1.71,1.66,07.78% │ 10.28% │ 11.50% │ 11.38% │ 09.08%,08.95% │ 11.75% │ 11.61% │ 09.83% │ 07.84%,05.76% │ 09.94% │ 15.67% │ 12.20% │ 06.11%,06.55% │ 12.47% │ 15.71% │ 09.95% │ 05.66%,→000.73% │ ←004.57% │ →000.93% │ →003.13% │ ←001.45%,25.44%,62.60%,11.96%,→016.77% │ ←005.73% │ ←011.13%,50.02%,49.98%,49.67%,50.33%,29177669624.01,29150362795.04,8579078897,8693931556,6777368824,1560806308,1580060468,3561846951,3468683880
vzlxu,hotec,_fm__,_prby,sanid,qgwkj,hotecsanid,1114.143544,18.12%,→001.38%,39.36%,→001.72%,58335564457.67,→000.48%,←002.38%,1.68,←002.83%,1.71,1.66,07.78% │ 10.14% │ 11.50% │ 11.40% │ 09.05%,08.95% │ 11.77% │ 11.61% │ 09.82% │ 07.98%,05.76% │ 09.88% │ 15.67% │ 12.16% │ 06.11%,06.55% │ 12.47% │ 15.71% │ 09.95% │ 05.76%,→002.42% │ ←003.25% │ →000.92% │ →003.08% │ ←001.14%,25.34%,62.57%,12.09%,→017.43% │ ←005.55% │ ←008.43%,49.88%,50.12%,49.57%,50.43%,29097545744.10,29238018713.57,8561554029,8711456424,6799303549,1554182456,1576003584,3545453524,3463142582
_kwcf,laerd,yvgmz,_unpq,stioh,__jxb,laerdstioh,1114.102642,19.34%,←000.10%,37.34%,←001.51%,58735393495.34,←000.57%,→000.75%,1.74,→001.66%,1.73,1.76,08.16% │ 09.92% │ 12.00% │ 11.48% │ 08.58%,08.53% │ 11.29% │ 12.29% │ 09.58% │ 08.16%,05.97% │ 10.09% │ 15.71% │ 12.46% │ 06.14%,06.45% │ 11.57% │ 15.31% │ 09.90% │ 06.40%,←000.07% │ ←003.48% │ →002.32% │ ←001.65% │ ←000.53%,24.68%,62.35%,12.97%,→034.15% │ →005.11% │ ←234.78%,50.14%,49.86%,50.37%,49.63%,29451695289.12,29283698206.22,8701249826,8571760627,6448976920,1671309388,1669619163,3665541497,3693381238
_wgcx,daerl,fjbmv,_uoyq,hnits,kpz__,stinhlread,1113.607533,18.73%,←000.07%,37.52%,→000.65%,57643848599.91,←001.41%,→003.03%,1.74,→001.77%,1.72,1.75,07.93% │ 10.28% │ 12.49% │ 11.62% │ 08.02%,08.04% │ 11.48% │ 12.47% │ 09.67% │ 07.99%,06.01% │ 10.19% │ 15.64% │ 12.46% │ 05.54%,05.43% │ 12.41% │ 15.28% │ 10.50% │ 06.55%,→000.68% │ ←006.34% │ ←000.15% │ ←001.23% │ →000.25%,22.35%,63.24%,14.42%,→039.95% │ ←000.30% │ ←150.12%,50.35%,49.65%,49.84%,50.16%,29023277254.71,28620571345.20,8608474756,8664535697,6481082557,1618391058,1617184998,3607118307,3719698791
myplq,fneor,xwv__,jbug_,sitah,_cdzk,fneorsitah,1113.409777,16.62%,→000.01%,38.94%,→001.92%,59903929552.73,←001.19%,→000.41%,1.69,←001.07%,1.70,1.69,07.31% │ 09.84% │ 12.46% │ 11.81% │ 08.88%,08.81% │ 12.04% │ 12.09% │ 09.71% │ 07.06%,04.98% │ 10.88% │ 15.19% │ 11.83% │ 06.63%,06.68% │ 12.54% │ 15.40% │ 10.45% │ 05.43%,←003.45% │ ←001.43% │ ←003.06% │ →001.89% │ ←000.77%,21.67%,64.84%,13.49%,←083.77% │ ←000.75% │ →061.91%,50.30%,49.70%,49.52%,50.48%,30129418075.01,29774511477.72,8552782529,8720227924,6725639233,1435501151,1435607849,3533825608,3548434814
qup__,rhetl,_wgcy,bfomj,dians,kvxz_,snaidltehr,1113.175765,16.72%,←001.88%,38.36%,←000.15%,57951167219.28,←000.63%,→000.51%,1.71,→000.47%,1.71,1.72,08.33% │ 10.13% │ 12.69% │ 10.38% │ 08.63%,09.00% │ 10.53% │ 12.22% │ 10.02% │ 08.06%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 10.85% │ 16.02% │ 10.22% │ 06.68%,←003.26% │ ←001.08% │ ←003.83% │ →001.43% │ →004.16%,22.19%,63.49%,14.33%,→064.14% │ ←008.31% │ ←272.11%,50.16%,49.84%,50.04%,49.96%,29066728035.09,28884439184.19,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
xkucp,lnead,vwy__,jfom_,sithr,zgqb_,lneadsithr,1113.150150,16.83%,←001.50%,39.37%,→002.05%,58118912374.91,→001.86%,→000.79%,1.68,←000.87%,1.69,1.68,07.37% │ 08.91% │ 13.00% │ 11.32% │ 08.92%,09.01% │ 11.17% │ 12.97% │ 09.39% │ 07.93%,05.54% │ 09.93% │ 16.45% │ 11.60% │ 05.97%,06.81% │ 11.82% │ 16.46% │ 08.90% │ 06.53%,→007.09% │ →005.06% │ ←000.22% │ ←001.39% │ →000.95%,26.04%,62.92%,11.04%,→019.18% │ ←001.98% │ ←024.53%,49.53%,50.47%,49.48%,50.52%,28786759946.05,29332152428.86,8547025653,8725984800,6799914423,1464046876,1442355722,3490024378,3517960854
qup__,rhetl,_wgcy,bfomj,dians,kvzx_,snaidltehr,1113.149366,16.72%,←001.88%,38.36%,←000.15%,57957087136.39,←000.61%,→000.51%,1.71,→000.47%,1.71,1.72,08.33% │ 10.13% │ 12.69% │ 10.38% │ 08.63%,09.00% │ 10.53% │ 12.16% │ 10.09% │ 08.06%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 10.85% │ 15.96% │ 10.28% │ 06.68%,←003.26% │ ←000.39% │ ←004.34% │ →001.44% │ →004.16%,22.19%,63.48%,14.33%,→064.14% │ ←008.30% │ ←271.31%,50.15%,49.85%,50.04%,49.96%,29066728035.09,28890359101.30,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
qgcuw,daerl,fzvy_,__opb,stinh,xmjk_,daerlstinh,1112.887827,17.75%,←001.26%,38.74%,→000.39%,57912936784.99,→000.63%,→000.05%,1.70,←000.24%,1.70,1.70,08.14% │ 10.25% │ 12.25% │ 10.67% │ 08.53%,08.76% │ 10.27% │ 12.73% │ 10.02% │ 08.38%,06.11% │ 10.45% │ 16.37% │ 11.01% │ 05.96%,06.64% │ 11.40% │ 15.38% │ 10.38% │ 06.30%,→002.82% │ ←002.29% │ →003.81% │ ←003.93% │ →002.58%,25.88%,62.15%,11.96%,→012.69% │ →003.07% │ ←050.38%,49.84%,50.16%,49.90%,50.10%,28865419244.14,29047517540.85,8619752977,8653257476,6691673356,1542506485,1523268289,3557290336,3558935963
bmu__,dneal,xjkcf,vprg_,hotis,zywq_,sitohlaend,1112.800086,17.11%,←001.63%,39.59%,→001.97%,57931211987.16,→001.23%,→000.55%,1.68,←000.98%,1.68,1.67,07.93% │ 09.30% │ 11.90% │ 11.18% │ 09.37%,08.93% │ 11.14% │ 12.75% │ 09.85% │ 07.63%,05.63% │ 10.32% │ 15.49% │ 11.60% │ 06.45%,05.89% │ 11.41% │ 17.02% │ 09.74% │ 06.45%,←004.01% │ →005.58% │ →006.66% │ ←000.35% │ ←004.85%,22.38%,64.31%,13.31%,→031.84% │ →002.38% │ ←098.47%,49.69%,50.31%,49.50%,50.50%,28785640741.37,29145571245.79,8550794746,8722215707,6838509525,1489689237,1465754598,3475120644,3494269486
_kgcy,laerd,wvfmz,_unpq,stioh,__xjb,laerdstioh,1112.772523,19.38%,←000.54%,37.34%,←001.51%,58565546851.94,→000.04%,→000.75%,1.74,→001.66%,1.73,1.76,07.66% │ 10.10% │ 12.50% │ 11.38% │ 08.36%,08.56% │ 11.32% │ 12.28% │ 09.67% │ 08.18%,05.96% │ 10.09% │ 16.21% │ 12.46% │ 05.66%,06.45% │ 11.57% │ 15.27% │ 09.94% │ 06.40%,→006.36% │ ←004.50% │ ←001.74% │ ←000.48% │ →002.37%,24.88%,62.52%,12.60%,→033.16% │ →005.25% │ ←220.66%,49.99%,50.01%,50.37%,49.63%,29276989906.68,29288556945.26,8701249826,8571760627,6448976920,1678597672,1669619163,3665541497,3693381238
gjucz,dtehr,_pvm_,_fokw,sainl,_yqbx,lniasrhetd,1112.615895,16.55%,→001.22%,37.99%,←000.56%,59818196476.75,←001.96%,→000.43%,1.72,→000.71%,1.72,1.73,07.74% │ 09.47% │ 13.16% │ 11.03% │ 09.09%,08.44% │ 11.22% │ 12.36% │ 09.40% │ 08.10%,05.87% │ 11.17% │ 15.83% │ 10.61% │ 06.66%,06.45% │ 12.16% │ 15.25% │ 09.86% │ 06.15%,→004.43% │ ←000.78% │ ←006.46% │ →001.71% │ ←007.68%,24.33%,64.17%,11.50%,→024.45% │ ←006.58% │ ←050.38%,50.48%,49.52%,50.14%,49.86%,30199009052.90,29619187423.85,8660703064,8612307389,6561543750,1420823381,1438345653,3615452429,3630903476
gxucz,dtehr,_pvm_,_fowj,sanil,_yqkb,linasrhetd,1111.884066,16.89%,→000.35%,37.80%,←000.41%,59847476506.35,←002.00%,→000.18%,1.73,→000.43%,1.72,1.73,07.73% │ 09.54% │ 13.11% │ 11.03% │ 09.08%,08.46% │ 11.04% │ 12.47% │ 09.59% │ 07.95%,05.87% │ 11.13% │ 15.83% │ 10.61% │ 06.66%,06.45% │ 12.16% │ 15.15% │ 10.02% │ 06.12%,→002.70% │ →000.58% │ ←005.20% │ →000.06% │ ←007.32%,22.90%,64.39%,12.70%,→016.05% │ ←005.77% │ ←020.56%,50.50%,49.50%,50.10%,49.90%,30220491381.66,29626985124.69,8654061489,8618948964,6528541193,1456551929,1461679386,3636338376,3643020086
qup__,rhetl,_wgcy,bfomj,dains,kvzx_,sniadltehr,1111.690329,16.72%,←001.88%,38.36%,←000.15%,58159979866.78,→000.09%,→000.51%,1.71,→000.47%,1.71,1.72,08.30% │ 10.09% │ 12.64% │ 10.35% │ 08.60%,09.02% │ 10.50% │ 12.42% │ 10.04% │ 08.05%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 11.53% │ 15.28% │ 10.28% │ 06.68%,←003.12% │ ←000.52% │ ←001.83% │ →001.47% │ →004.67%,22.26%,63.48%,14.26%,→064.47% │ ←007.53% │ ←273.54%,49.98%,50.02%,50.04%,49.96%,29066728035.09,29093251831.69,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
qkvcg,lnead,wmp__,jfou_,stihr,xbzy_,lneadstihr,1111.615696,18.84%,←000.49%,37.50%,→001.74%,59631186809.83,→001.26%,→002.06%,1.74,→000.24%,1.74,1.74,07.70% │ 09.74% │ 11.97% │ 11.41% │ 08.86%,09.02% │ 11.25% │ 12.29% │ 09.86% │ 07.89%,06.06% │ 10.84% │ 15.19% │ 11.60% │ 05.87%,06.87% │ 12.60% │ 15.28% │ 09.16% │ 06.53%,→002.42% │ →001.20% │ →002.63% │ ←001.43% │ →001.79%,24.23%,62.99%,12.78%,→032.84% │ ←001.95% │ ←076.00%,49.68%,50.32%,49.56%,50.44%,29626823291.16,30004363518.67,8560857857,8712152596,6477225340,1631441324,1623415854,3627176353,3703497962
qup__,rhetl,_wgcy,fmobj,dinas,zkxv_,sanidltehr,1111.558010,16.72%,←001.88%,38.36%,←000.15%,58631996464.74,→001.69%,→000.51%,1.71,→000.47%,1.71,1.72,08.23% │ 10.01% │ 12.54% │ 10.26% │ 08.53%,08.91% │ 10.66% │ 12.47% │ 10.44% │ 07.95%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.14% │ 10.94% │ 15.24% │ 10.97% │ 06.68%,←003.48% │ →004.09% │ ←000.62% │ →003.72% │ →004.27%,22.54%,63.41%,14.05%,→065.45% │ ←005.98% │ ←286.60%,49.57%,50.43%,50.04%,49.96%,29066728035.09,29565268429.65,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
qup__,rhetl,_wgcy,bfomj,dains,kvxz_,sniadltehr,1111.366352,16.72%,←001.88%,38.36%,←000.15%,58155907255.71,→000.08%,→000.51%,1.71,→000.47%,1.71,1.72,08.30% │ 10.09% │ 12.65% │ 10.35% │ 08.60%,09.02% │ 10.50% │ 12.48% │ 09.97% │ 08.05%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 11.53% │ 15.34% │ 10.22% │ 06.68%,←003.12% │ ←001.24% │ ←001.31% │ →001.48% │ →004.67%,22.26%,63.49%,14.26%,→064.47% │ ←007.52% │ ←274.67%,49.98%,50.02%,50.04%,49.96%,29066728035.09,29089179220.62,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
